CHASSIS_NUMBER,SALES_DEALER_ID,SALE_DATE,SALE_PRICE
VIN02579,DEALER_007,2024-12-30,116569.00
VIN02581,DEALER_041,2024-11-25,146777.00
VIN02582,DEALER_045,2023-05-17,109880.00
VIN02583,DEALER_012,2024-12-05,86919.00
VIN02584,DEALER_043,2023-12-10,122078.00
VIN02585,DEALER_039,2024-08-22,113709.00
VIN02586,DEALER_025,2023-08-27,92996.00
VIN02587,DEALER_038,2023-01-14,129122.00
VIN02588,DEALER_002,2024-09-23,103065.00
VIN02589,DEALER_020,2024-03-14,84480.00
VIN02590,DEALER_040,2023-03-23,179427.00
VIN02591,DEALER_009,2023-10-31,83119.00
VIN02592,DEALER_010,2024-01-20,105697.00
VIN02594,DEALER_048,2023-05-18,85613.00
VIN02595,DEALER_021,2024-10-21,178095.00
VIN02596,DEALER_034,2024-02-29,194404.00
VIN02597,DEALER_015,2023-12-06,132730.00
VIN02598,DEALER_016,2023-02-25,84637.00
VIN02599,DEALER_044,2023-08-16,89000.00
VIN02600,DEALER_034,2023-11-26,105014.00
VIN02601,DEALER_029,2024-10-06,99198.00
VIN02602,DEALER_005,2024-05-18,101293.00
VIN02604,DEALER_009,2023-04-04,104691.00
VIN02605,DEALER_038,2023-07-29,84243.00
VIN02606,DEALER_033,2023-03-22,112967.00
VIN02607,DEALER_047,2024-04-23,109206.00
VIN02608,DEALER_011,2023-07-22,191551.00
VIN02609,DEALER_028,2023-06-30,163852.00
VIN02610,DEALER_016,2024-08-13,91188.00
VIN02611,DEALER_041,2024-05-07,124121.00
VIN02612,DEALER_024,2024-02-12,111377.00
VIN02613,DEALER_011,2024-03-08,93057.00
VIN02614,DEALER_040,2023-06-09,92294.00
VIN02615,DEALER_002,2024-03-13,79227.00
VIN02616,DEALER_049,2023-11-04,81506.00
VIN02617,DEALER_036,2023-06-29,107430.00
VIN02618,DEALER_025,2024-04-19,109022.00
VIN02619,DEALER_030,2023-10-18,156292.00
VIN02620,DEALER_036,2023-03-15,87419.00
VIN02621,DEALER_009,2024-04-25,150413.00
VIN02622,DEALER_010,2023-07-14,99136.00
VIN02624,DEALER_032,2024-02-19,174333.00
VIN02625,DEALER_027,2024-02-09,199954.00
VIN02626,DEALER_025,2024-10-18,140777.00
VIN02627,DEALER_005,2023-02-09,80578.00
VIN02628,DEALER_025,2024-08-02,104320.00
VIN02629,DEALER_013,2023-09-19,87922.00
VIN02630,DEALER_033,2024-12-27,160011.00
VIN02631,DEALER_041,2024-12-14,123390.00
VIN02632,DEALER_042,2024-03-10,145606.00
VIN02633,DEALER_016,2023-02-05,148144.00
VIN02634,DEALER_024,2024-10-08,177351.00
VIN02635,DEALER_045,2023-06-01,85063.00
VIN02636,DEALER_039,2024-11-28,81328.00
VIN02637,DEALER_017,2024-08-15,81789.00
VIN02639,DEALER_026,2023-03-24,93491.00
VIN02640,DEALER_013,2023-06-19,90487.00
VIN02641,DEALER_017,2024-12-09,108903.00
VIN02642,DEALER_033,2024-11-05,134043.00
VIN02643,DEALER_038,2024-02-26,79412.00
VIN02644,DEALER_007,2024-10-13,162763.00
VIN02645,DEALER_050,2023-05-27,130315.00
VIN02646,DEALER_048,2024-02-12,86595.00
VIN02648,DEALER_007,2023-03-13,112691.00
VIN02649,DEALER_034,2024-03-02,120447.00
VIN02650,DEALER_019,2023-06-24,127280.00
VIN02651,DEALER_024,2023-07-10,103401.00
VIN02652,DEALER_013,2024-05-29,80112.00
VIN02653,DEALER_029,2023-08-06,82582.00
VIN02654,DEALER_013,2023-03-02,104987.00
VIN02655,DEALER_049,2024-02-23,90941.00
VIN02656,DEALER_041,2024-10-01,182656.00
VIN02657,DEALER_041,2023-10-28,79308.00
VIN02658,DEALER_025,2023-05-08,193637.00
VIN02659,DEALER_005,2023-12-17,99972.00
VIN02660,DEALER_038,2023-08-29,114659.00
VIN02661,DEALER_032,2023-04-14,76811.00
VIN02662,DEALER_004,2023-01-08,77871.00
VIN02663,DEALER_007,2023-08-05,116115.00
VIN02665,DEALER_034,2023-09-30,137422.00
VIN02666,DEALER_031,2023-12-12,163804.00
VIN02667,DEALER_028,2024-11-29,87741.00
VIN02668,DEALER_021,2023-09-03,110836.00
VIN02669,DEALER_043,2024-02-13,111400.00
VIN02670,DEALER_040,2023-02-28,198832.00
VIN02671,DEALER_022,2023-01-04,91472.00
VIN02672,DEALER_045,2024-02-16,167764.00
VIN02673,DEALER_009,2023-01-27,118723.00
VIN02674,DEALER_008,2023-10-14,84644.00
VIN02675,DEALER_024,2024-04-07,119262.00
VIN02676,DEALER_044,2024-11-05,206642.00
VIN02677,DEALER_033,2024-02-28,120634.00
VIN02678,DEALER_013,2023-01-04,119908.00
VIN02680,DEALER_048,2024-03-30,84153.00
VIN02681,DEALER_039,2024-05-11,201725.00
VIN02682,DEALER_048,2024-09-19,101666.00
VIN02683,DEALER_023,2024-05-02,79791.00
VIN02684,DEALER_047,2024-09-13,82892.00
VIN02685,DEALER_046,2023-05-27,116041.00
VIN02687,DEALER_009,2023-03-31,131374.00
VIN02688,DEALER_044,2024-04-23,82006.00
VIN02689,DEALER_029,2024-05-08,84393.00
VIN02690,DEALER_016,2023-08-05,149584.00
VIN02691,DEALER_049,2024-12-17,79430.00
VIN02692,DEALER_007,2024-03-21,167454.00
VIN02693,DEALER_002,2023-06-14,174441.00
VIN02694,DEALER_021,2023-10-15,128721.00
VIN02695,DEALER_047,2023-09-21,120821.00
VIN02696,DEALER_031,2024-11-17,103033.00
VIN02697,DEALER_043,2023-05-20,210531.00
VIN02698,DEALER_041,2023-04-03,147568.00
VIN02699,DEALER_045,2023-12-07,106333.00
VIN02701,DEALER_042,2024-01-26,90818.00
VIN02702,DEALER_015,2023-04-29,86034.00
VIN02703,DEALER_006,2023-12-15,82665.00
VIN02704,DEALER_048,2024-08-09,88550.00
VIN02705,DEALER_009,2024-01-25,76555.00
VIN02706,DEALER_020,2023-03-05,163335.00
VIN02707,DEALER_035,2023-07-14,171758.00
VIN02708,DEALER_025,2024-03-09,154474.00
VIN02709,DEALER_050,2024-01-09,170133.00
VIN02710,DEALER_044,2023-05-10,83779.00
VIN02711,DEALER_007,2024-02-09,99301.00
VIN02712,DEALER_035,2023-11-20,81241.00
VIN02713,DEALER_019,2023-08-13,160378.00
VIN02714,DEALER_044,2024-09-07,85786.00
VIN02715,DEALER_010,2024-11-12,177750.00
VIN02716,DEALER_039,2023-11-24,109121.00
VIN02717,DEALER_033,2024-12-06,148045.00
VIN02718,DEALER_018,2024-12-24,162807.00
VIN02719,DEALER_031,2023-08-09,92720.00
VIN02720,DEALER_019,2024-12-22,111343.00
VIN02721,DEALER_004,2023-12-08,185507.00
VIN02722,DEALER_046,2023-08-04,171789.00
VIN02723,DEALER_047,2023-08-19,166950.00
VIN02724,DEALER_015,2023-07-03,137474.00
VIN02725,DEALER_047,2024-02-06,153800.00
VIN02726,DEALER_043,2023-06-13,144706.00
VIN02727,DEALER_036,2024-02-06,155056.00
VIN02728,DEALER_028,2023-12-23,89324.00
VIN02729,DEALER_026,2023-03-15,210092.00
VIN02730,DEALER_047,2024-12-14,82892.00
VIN02731,DEALER_045,2024-07-15,111903.00
VIN02732,DEALER_007,2024-08-17,147880.00
VIN02733,DEALER_004,2024-12-27,86463.00
VIN02734,DEALER_030,2024-11-01,186227.00
VIN02736,DEALER_045,2023-05-29,83373.00
VIN02737,DEALER_014,2023-07-20,76799.00
VIN02738,DEALER_024,2024-08-12,124840.00
VIN02739,DEALER_044,2023-06-01,156338.00
VIN02740,DEALER_028,2024-11-26,171579.00
VIN02741,DEALER_011,2023-02-27,102147.00
VIN02742,DEALER_023,2024-04-30,187272.00
VIN02743,DEALER_004,2023-05-01,115889.00
VIN02744,DEALER_042,2024-03-20,81368.00
VIN02745,DEALER_041,2024-02-18,152028.00
VIN02746,DEALER_003,2024-02-11,92511.00
VIN02747,DEALER_020,2024-12-05,118534.00
VIN02748,DEALER_012,2024-01-20,146923.00
VIN02749,DEALER_045,2024-11-17,79436.00
VIN02750,DEALER_050,2024-04-19,120309.00
VIN02751,DEALER_025,2024-10-30,136085.00
VIN02753,DEALER_008,2024-11-15,138203.00
VIN02754,DEALER_015,2023-01-24,118229.00
VIN02756,DEALER_045,2023-04-07,118427.00
VIN02757,DEALER_012,2024-01-29,114865.00
VIN02758,DEALER_042,2023-11-02,80603.00
VIN02759,DEALER_007,2023-11-30,101080.00
VIN02760,DEALER_046,2024-07-04,187616.00
VIN02761,DEALER_026,2023-01-21,89403.00
VIN02762,DEALER_036,2024-07-03,116369.00
VIN02764,DEALER_049,2024-11-05,80344.00
VIN02765,DEALER_012,2024-09-05,104896.00
VIN02767,DEALER_003,2023-07-31,142885.00
VIN02769,DEALER_006,2024-06-02,86283.00
VIN02770,DEALER_024,2023-06-25,90362.00
VIN02771,DEALER_043,2023-01-01,191775.00
VIN02772,DEALER_020,2023-02-17,175005.00
VIN02773,DEALER_034,2023-10-28,91079.00
VIN02774,DEALER_009,2024-12-12,131754.00
VIN02775,DEALER_034,2023-12-27,93231.00
VIN02776,DEALER_014,2024-11-09,148362.00
VIN02777,DEALER_003,2023-08-31,100203.00
VIN02778,DEALER_013,2023-05-26,108820.00
VIN02779,DEALER_014,2023-05-18,118731.00
VIN02780,DEALER_036,2024-01-03,85589.00
VIN02781,DEALER_009,2024-09-29,112828.00
VIN02782,DEALER_005,2024-07-17,107354.00
VIN02783,DEALER_017,2024-01-26,120291.00
VIN02784,DEALER_011,2024-02-14,158944.00
VIN02785,DEALER_006,2024-11-23,135437.00
VIN02786,DEALER_045,2023-05-27,210621.00
VIN02787,DEALER_014,2023-03-14,193155.00
VIN02788,DEALER_041,2024-12-14,120154.00
VIN02789,DEALER_013,2024-01-17,117469.00
VIN02790,DEALER_043,2024-06-07,81875.00
VIN02791,DEALER_027,2023-06-07,109366.00
VIN02792,DEALER_028,2024-01-24,99849.00
VIN02793,DEALER_039,2023-09-11,146540.00
VIN02794,DEALER_018,2023-05-08,116415.00
VIN02795,DEALER_008,2024-12-01,116968.00
VIN02797,DEALER_024,2023-10-07,81294.00
VIN02798,DEALER_015,2023-04-11,88858.00
VIN02799,DEALER_015,2023-04-18,80546.00
VIN02800,DEALER_012,2023-11-10,92543.00
VIN02801,DEALER_007,2024-12-18,85740.00
VIN02802,DEALER_036,2023-10-05,163905.00
VIN02803,DEALER_007,2023-02-19,104595.00
VIN02804,DEALER_021,2024-02-03,187340.00
VIN02805,DEALER_023,2024-11-25,175719.00
VIN02806,DEALER_035,2024-07-18,163484.00
VIN02807,DEALER_026,2024-05-03,118408.00
VIN02808,DEALER_009,2023-09-23,99311.00
VIN02809,DEALER_044,2024-06-09,167370.00
VIN02810,DEALER_010,2024-11-04,103140.00
VIN02811,DEALER_010,2024-01-23,117597.00
VIN02812,DEALER_048,2024-10-16,88629.00
VIN02813,DEALER_046,2024-11-25,141445.00
VIN02814,DEALER_027,2024-12-24,159000.00
VIN02815,DEALER_012,2023-12-29,147664.00
VIN02816,DEALER_030,2023-10-10,90517.00
VIN02817,DEALER_034,2023-08-23,109000.00
VIN02818,DEALER_041,2023-03-31,109015.00
VIN02819,DEALER_027,2023-11-17,171697.00
VIN02820,DEALER_006,2024-10-11,180708.00
VIN02821,DEALER_005,2023-04-06,81910.00
VIN02823,DEALER_048,2024-05-19,76850.00
VIN02824,DEALER_028,2023-05-20,92217.00
VIN02825,DEALER_032,2024-06-11,116445.00
VIN02826,DEALER_045,2023-05-08,112286.00
VIN02829,DEALER_016,2024-11-08,116305.00
VIN02830,DEALER_044,2024-09-13,91201.00
VIN02831,DEALER_011,2024-06-20,83875.00
VIN02833,DEALER_023,2024-03-08,92736.00
VIN02834,DEALER_025,2023-06-24,111231.00
VIN02835,DEALER_008,2023-12-13,107184.00
VIN02836,DEALER_035,2023-05-01,108504.00
VIN02837,DEALER_020,2023-09-29,83481.00
VIN02839,DEALER_014,2023-11-09,120068.00
VIN02840,DEALER_033,2023-02-06,91673.00
VIN02841,DEALER_040,2024-05-14,100884.00
VIN02842,DEALER_023,2023-01-07,119169.00
VIN02843,DEALER_030,2023-12-29,80011.00
VIN02845,DEALER_023,2023-01-10,147320.00
VIN02846,DEALER_028,2024-05-18,105473.00
VIN02847,DEALER_006,2024-06-25,115853.00
VIN02848,DEALER_010,2024-02-25,103058.00
VIN02849,DEALER_032,2023-01-08,104099.00
VIN02850,DEALER_050,2024-11-03,107196.00
VIN02851,DEALER_015,2024-04-26,201410.00
VIN02852,DEALER_024,2024-03-14,127469.00
VIN02853,DEALER_035,2023-04-22,90871.00
VIN02854,DEALER_043,2024-03-25,104302.00
VIN02855,DEALER_009,2023-12-29,168480.00
VIN02856,DEALER_028,2023-01-06,155771.00
VIN02857,DEALER_046,2023-07-14,85835.00
VIN02858,DEALER_003,2024-03-07,87353.00
VIN02859,DEALER_003,2023-07-23,137205.00
VIN02860,DEALER_043,2023-09-30,102892.00
VIN02861,DEALER_027,2024-05-22,80675.00
VIN02862,DEALER_021,2024-02-14,160444.00
VIN02863,DEALER_047,2024-02-03,80806.00
VIN02864,DEALER_008,2023-01-22,80632.00
VIN02865,DEALER_010,2023-01-14,84249.00
VIN02866,DEALER_004,2023-12-17,90579.00
VIN02867,DEALER_039,2023-01-09,203964.00
VIN02868,DEALER_031,2024-05-12,79207.00
VIN02869,DEALER_049,2024-09-24,81496.00
VIN02870,DEALER_047,2023-09-13,130712.00
VIN02871,DEALER_050,2023-09-27,84605.00
VIN02872,DEALER_043,2023-07-23,92028.00
VIN02873,DEALER_046,2023-04-16,92960.00
VIN02874,DEALER_040,2023-07-05,105182.00
VIN02875,DEALER_038,2024-10-06,185246.00
VIN02876,DEALER_015,2023-05-04,103335.00
VIN02878,DEALER_015,2023-07-24,124479.00
VIN02879,DEALER_004,2024-06-21,86541.00
VIN02880,DEALER_045,2023-08-25,83767.00
VIN02881,DEALER_022,2024-03-12,206904.00
VIN02882,DEALER_004,2024-10-21,78192.00
VIN02883,DEALER_020,2024-01-08,85693.00
VIN02884,DEALER_023,2024-12-29,157699.00
VIN02885,DEALER_016,2023-11-24,100558.00
VIN02886,DEALER_015,2023-02-23,143140.00
VIN02887,DEALER_048,2023-10-20,136968.00
VIN02888,DEALER_018,2023-04-14,90619.00
VIN02889,DEALER_012,2024-05-18,88413.00
VIN02890,DEALER_022,2023-11-08,147654.00
VIN02891,DEALER_007,2024-11-16,144447.00
VIN02892,DEALER_044,2023-05-14,87353.00
VIN02893,DEALER_024,2024-01-06,88676.00
VIN02894,DEALER_016,2023-08-04,89084.00
VIN02895,DEALER_006,2023-05-14,142129.00
VIN02896,DEALER_048,2024-09-08,102943.00
VIN02897,DEALER_003,2024-11-01,82740.00
VIN02898,DEALER_013,2024-12-22,113606.00
VIN02899,DEALER_007,2023-03-18,174861.00
VIN02900,DEALER_035,2023-11-05,92038.00
VIN02901,DEALER_049,2023-07-26,116483.00
VIN02902,DEALER_047,2023-05-11,82781.00
VIN02903,DEALER_027,2024-07-17,167317.00
VIN02904,DEALER_017,2024-07-27,110381.00
VIN02905,DEALER_024,2023-05-01,90790.00
VIN02906,DEALER_005,2024-06-20,93010.00
VIN02907,DEALER_002,2023-06-20,118633.00
VIN02908,DEALER_018,2024-12-14,175702.00
VIN02909,DEALER_009,2024-08-02,78492.00
VIN02910,DEALER_045,2023-07-14,201550.00
VIN02911,DEALER_032,2024-12-02,116447.00
VIN02912,DEALER_033,2023-03-18,149423.00
VIN02913,DEALER_029,2024-06-05,156587.00
VIN02914,DEALER_036,2024-02-15,85396.00
VIN02915,DEALER_014,2023-07-08,99117.00
VIN02916,DEALER_011,2024-08-29,76790.00
VIN02917,DEALER_033,2024-12-25,84981.00
VIN02918,DEALER_020,2023-10-31,85298.00
VIN02919,DEALER_036,2023-08-18,77994.00
VIN02920,DEALER_035,2023-02-10,81354.00
VIN02921,DEALER_018,2023-05-17,152861.00
VIN02922,DEALER_004,2024-10-19,107159.00
VIN02923,DEALER_014,2024-07-01,147807.00
VIN02925,DEALER_021,2023-03-27,116998.00
VIN02926,DEALER_017,2024-02-23,86163.00
VIN02927,DEALER_021,2024-10-02,148236.00
VIN02929,DEALER_047,2023-10-14,104791.00
VIN02930,DEALER_017,2023-01-17,116609.00
VIN02931,DEALER_043,2024-08-20,79987.00
VIN02932,DEALER_047,2024-01-27,84932.00
VIN02933,DEALER_041,2024-10-11,118803.00
VIN02934,DEALER_036,2023-07-31,113489.00
VIN02935,DEALER_015,2023-07-28,89458.00
VIN02936,DEALER_010,2024-03-20,88579.00
VIN02937,DEALER_010,2024-05-05,102070.00
VIN02938,DEALER_032,2023-07-09,82270.00
VIN02939,DEALER_013,2024-08-06,115073.00
VIN02940,DEALER_047,2023-10-16,122189.00
VIN02941,DEALER_020,2023-07-01,89417.00
VIN02942,DEALER_044,2023-03-13,126202.00
VIN02943,DEALER_005,2024-04-10,142639.00
VIN02944,DEALER_026,2023-04-13,210022.00
VIN02945,DEALER_009,2023-01-13,118768.00
VIN02946,DEALER_007,2024-01-22,111582.00
VIN02947,DEALER_002,2023-01-14,77933.00
VIN02948,DEALER_009,2023-03-27,85270.00
VIN02949,DEALER_010,2024-09-06,121942.00
VIN02951,DEALER_048,2023-12-13,101784.00
VIN02952,DEALER_013,2023-05-23,159742.00
VIN02953,DEALER_049,2024-03-30,81845.00
VIN02954,DEALER_020,2023-12-06,114692.00
VIN02955,DEALER_010,2023-09-07,100830.00
VIN02956,DEALER_035,2024-10-04,80532.00
VIN02957,DEALER_002,2023-04-16,86223.00
VIN02958,DEALER_007,2024-06-07,173047.00
VIN02959,DEALER_027,2023-05-26,144039.00
VIN02961,DEALER_010,2023-12-28,194298.00
VIN02962,DEALER_015,2024-12-01,89107.00
VIN02963,DEALER_044,2023-04-26,207731.00
VIN02964,DEALER_011,2023-08-18,79833.00
VIN02965,DEALER_019,2024-09-22,87435.00
VIN02966,DEALER_008,2024-01-05,174255.00
VIN02967,DEALER_006,2024-09-11,81451.00
VIN02968,DEALER_012,2023-12-09,82442.00
VIN02969,DEALER_044,2024-03-11,103922.00
VIN02970,DEALER_043,2024-12-04,195263.00
VIN02971,DEALER_040,2023-10-21,155415.00
VIN02972,DEALER_007,2023-10-05,174023.00
VIN02973,DEALER_032,2023-09-29,79002.00
VIN02975,DEALER_042,2023-05-31,196488.00
VIN02976,DEALER_010,2024-05-04,148194.00
VIN02977,DEALER_015,2024-03-13,145312.00
VIN02978,DEALER_018,2023-05-29,101963.00
VIN02979,DEALER_021,2023-05-11,104959.00
VIN02980,DEALER_050,2023-11-23,92694.00
VIN02981,DEALER_028,2024-02-28,141217.00
VIN02982,DEALER_041,2024-10-31,84557.00
VIN02983,DEALER_025,2024-03-04,211501.00
VIN02984,DEALER_032,2024-05-19,84040.00
VIN02985,DEALER_025,2023-03-27,118037.00
VIN02986,DEALER_046,2024-08-14,83687.00
VIN02987,DEALER_045,2023-03-31,106706.00
VIN02988,DEALER_024,2023-01-03,105661.00
VIN02989,DEALER_002,2024-04-30,80877.00
VIN02991,DEALER_050,2023-05-23,108656.00
VIN02992,DEALER_030,2023-05-28,117071.00
VIN02993,DEALER_027,2023-09-06,105905.00
VIN02995,DEALER_045,2024-12-21,103688.00
VIN02996,DEALER_025,2024-12-13,90416.00
VIN02997,DEALER_024,2023-02-25,166983.00
VIN02998,DEALER_007,2023-03-17,137124.00
VIN02999,DEALER_039,2023-01-31,81313.00
VIN03000,DEALER_024,2023-09-08,79025.00
VIN03002,DEALER_049,2023-05-24,86314.00
VIN03003,DEALER_031,2023-12-12,136048.00
VIN03004,DEALER_042,2023-10-21,125145.00
VIN03005,DEALER_010,2023-03-03,172873.00
VIN03006,DEALER_042,2023-02-02,163797.00
VIN03007,DEALER_049,2023-06-27,160491.00
VIN03008,DEALER_015,2024-03-09,143779.00
VIN03009,DEALER_030,2023-09-22,92945.00
VIN03010,DEALER_020,2024-03-09,81638.00
VIN03011,DEALER_018,2023-04-05,161088.00
VIN03012,DEALER_025,2023-05-09,168351.00
VIN03013,DEALER_014,2024-02-15,119284.00
VIN03014,DEALER_004,2023-08-13,111854.00
VIN03015,DEALER_012,2024-07-26,118827.00
VIN03016,DEALER_005,2024-04-24,92143.00
VIN03017,DEALER_021,2024-10-30,165033.00
VIN03018,DEALER_026,2023-06-18,78291.00
VIN03019,DEALER_024,2024-10-24,157900.00
VIN03020,DEALER_013,2023-04-17,79049.00
VIN03021,DEALER_024,2024-09-09,169519.00
VIN03022,DEALER_022,2023-01-29,191197.00
VIN03023,DEALER_019,2023-04-20,123640.00
VIN03024,DEALER_014,2024-09-03,99359.00
VIN03025,DEALER_049,2023-07-12,83110.00
VIN03026,DEALER_041,2023-02-03,106875.00
VIN03029,DEALER_004,2023-11-13,76777.00
VIN03030,DEALER_023,2024-02-12,92891.00
VIN03031,DEALER_013,2024-02-05,88160.00
VIN03032,DEALER_009,2024-12-20,181881.00
VIN03033,DEALER_022,2024-05-30,79809.00
VIN03034,DEALER_033,2023-06-03,99776.00
VIN03035,DEALER_038,2024-01-27,114628.00
VIN03036,DEALER_038,2023-02-08,86006.00
VIN03037,DEALER_011,2024-04-19,79080.00
VIN03038,DEALER_041,2023-04-06,106588.00
VIN03039,DEALER_014,2024-10-31,81115.00
VIN03040,DEALER_050,2023-06-14,175577.00
VIN03041,DEALER_033,2024-06-12,167878.00
VIN03042,DEALER_039,2023-12-16,136163.00
VIN03043,DEALER_009,2024-01-04,90619.00
VIN03044,DEALER_003,2024-11-30,89201.00
VIN03045,DEALER_016,2024-09-17,78957.00
VIN03046,DEALER_010,2024-08-03,164571.00
VIN03047,DEALER_032,2023-04-10,176479.00
VIN03048,DEALER_010,2023-11-13,116928.00
VIN03049,DEALER_006,2024-04-10,86779.00
VIN03050,DEALER_011,2023-06-15,123733.00
VIN03051,DEALER_018,2023-12-28,124423.00
VIN03052,DEALER_005,2024-04-16,84952.00
VIN03053,DEALER_031,2023-09-20,113484.00
VIN03054,DEALER_042,2023-05-07,92499.00
VIN03055,DEALER_003,2024-01-08,108392.00
VIN03056,DEALER_026,2024-02-23,172082.00
VIN03057,DEALER_040,2024-11-27,148226.00
VIN03058,DEALER_029,2024-10-01,131777.00
VIN03059,DEALER_015,2024-02-28,138078.00
VIN03060,DEALER_029,2023-09-27,100398.00
VIN03061,DEALER_040,2024-10-21,179239.00
VIN03062,DEALER_048,2023-09-08,117376.00
VIN03064,DEALER_019,2024-01-20,104184.00
VIN03066,DEALER_025,2024-11-16,79563.00
VIN03067,DEALER_023,2024-04-22,114351.00
VIN03068,DEALER_042,2024-04-21,80075.00
VIN03069,DEALER_006,2023-04-21,134507.00
VIN03070,DEALER_050,2024-03-19,105536.00
VIN03071,DEALER_026,2023-11-21,132720.00
VIN03072,DEALER_039,2024-05-12,105967.00
VIN03073,DEALER_045,2023-04-28,85621.00
VIN03075,DEALER_010,2024-10-17,105994.00
VIN03076,DEALER_021,2024-09-07,88961.00
VIN03077,DEALER_004,2024-01-06,90593.00
VIN03078,DEALER_031,2023-08-05,77251.00
VIN03079,DEALER_049,2024-12-01,112858.00
VIN03080,DEALER_018,2023-06-30,79239.00
VIN03081,DEALER_015,2024-02-19,124177.00
VIN03082,DEALER_020,2024-04-07,135253.00
VIN03083,DEALER_034,2023-08-08,120942.00
VIN03084,DEALER_017,2023-07-08,171215.00
VIN03085,DEALER_004,2023-04-05,203584.00
VIN03086,DEALER_022,2023-11-01,81891.00
VIN03087,DEALER_013,2024-03-05,92281.00
VIN03088,DEALER_031,2023-06-14,144329.00
VIN03089,DEALER_028,2023-12-30,173904.00
VIN03090,DEALER_045,2023-01-11,83006.00
VIN03091,DEALER_005,2024-08-15,81238.00
VIN03092,DEALER_021,2024-11-11,109371.00
VIN03094,DEALER_032,2023-11-21,182945.00
VIN03095,DEALER_044,2024-06-17,76620.00
VIN03096,DEALER_029,2023-05-09,91223.00
VIN03097,DEALER_041,2023-04-10,77695.00
VIN03098,DEALER_014,2023-07-12,112768.00
VIN03099,DEALER_045,2024-07-13,169375.00
VIN03100,DEALER_011,2023-08-10,87906.00
VIN03101,DEALER_014,2024-11-26,76970.00
VIN03102,DEALER_024,2024-01-08,176561.00
VIN03103,DEALER_020,2023-11-11,115452.00
VIN03104,DEALER_008,2024-10-26,91442.00
VIN03105,DEALER_027,2023-12-27,90454.00
VIN03106,DEALER_034,2023-12-10,182930.00
VIN03107,DEALER_012,2024-01-18,82296.00
VIN03108,DEALER_036,2024-09-01,104329.00
VIN03109,DEALER_035,2023-10-19,143113.00
VIN03110,DEALER_045,2024-11-27,113335.00
VIN03111,DEALER_041,2023-10-18,119328.00
VIN03112,DEALER_007,2023-04-17,79437.00
VIN03114,DEALER_032,2024-09-30,139349.00
VIN03115,DEALER_007,2024-10-10,113552.00
VIN03116,DEALER_033,2023-02-03,85999.00
VIN03117,DEALER_027,2024-04-10,88987.00
VIN03118,DEALER_008,2024-04-25,125577.00
VIN03119,DEALER_023,2024-04-20,90031.00
VIN03120,DEALER_042,2024-12-21,169710.00
VIN03121,DEALER_048,2024-02-10,144249.00
VIN03122,DEALER_024,2023-08-18,160631.00
VIN03123,DEALER_019,2024-11-05,85167.00
VIN03124,DEALER_020,2024-02-29,191330.00
VIN03127,DEALER_024,2024-06-15,86902.00
VIN03128,DEALER_022,2023-06-24,175429.00
VIN03130,DEALER_013,2024-02-07,78190.00
VIN03132,DEALER_041,2024-02-04,104692.00
VIN03133,DEALER_026,2023-11-22,115950.00
VIN03134,DEALER_011,2023-04-12,80639.00
VIN03135,DEALER_015,2024-08-13,147199.00
VIN03136,DEALER_026,2024-10-04,107527.00
VIN03137,DEALER_036,2023-06-12,175087.00
VIN03138,DEALER_021,2023-07-28,181611.00
VIN03139,DEALER_006,2023-01-27,113333.00
VIN03141,DEALER_010,2023-01-29,119253.00
VIN03142,DEALER_046,2023-03-22,89030.00
VIN03143,DEALER_002,2023-05-14,158867.00
VIN03144,DEALER_041,2024-10-08,110734.00
VIN03145,DEALER_012,2023-08-16,86229.00
VIN03146,DEALER_013,2023-09-09,88889.00
VIN03147,DEALER_050,2023-09-24,120602.00
VIN03148,DEALER_004,2023-05-28,77258.00
VIN03149,DEALER_041,2023-04-16,80135.00
VIN03150,DEALER_030,2023-05-06,80008.00
VIN03151,DEALER_010,2023-07-04,124540.00
VIN03152,DEALER_005,2024-05-21,199184.00
VIN03153,DEALER_014,2024-02-05,102298.00
VIN03154,DEALER_032,2024-02-28,123910.00
VIN03155,DEALER_032,2024-10-02,101500.00
VIN03156,DEALER_014,2024-12-04,112759.00
VIN03157,DEALER_025,2024-10-10,91274.00
VIN03158,DEALER_011,2023-07-04,153789.00
VIN03160,DEALER_041,2023-02-02,80340.00
VIN03161,DEALER_022,2024-05-10,141619.00
VIN03162,DEALER_039,2023-06-12,84839.00
VIN03163,DEALER_008,2023-01-31,139062.00
VIN03164,DEALER_002,2023-06-06,128587.00
VIN03165,DEALER_015,2023-08-11,122466.00
VIN03166,DEALER_021,2023-03-27,80647.00
VIN03167,DEALER_018,2023-10-08,159780.00
VIN03168,DEALER_013,2023-04-05,155421.00
VIN03169,DEALER_046,2023-10-29,136804.00
VIN03170,DEALER_048,2024-05-22,204077.00
VIN03171,DEALER_033,2024-02-14,174223.00
VIN03172,DEALER_013,2023-07-22,85710.00
VIN03173,DEALER_026,2023-04-16,163124.00
VIN03174,DEALER_050,2023-06-19,147521.00
VIN03175,DEALER_014,2024-05-14,135703.00
VIN03176,DEALER_029,2023-10-06,86944.00
VIN03177,DEALER_040,2023-04-21,118899.00
VIN03178,DEALER_025,2024-03-15,188588.00
VIN03180,DEALER_029,2023-06-21,100106.00
VIN03181,DEALER_033,2023-09-17,118230.00
VIN03182,DEALER_027,2024-10-22,88042.00
